,Index_Name,date,open,high,low,close,adjClose,change,changePercent,label,changeOverTime
212,BUK100P,2020-04-10,9883.25,9883.25,9883.25,9883.25,9883.25,0.0,0.0,"April 10, 20",0.0
213,BUK100P,2020-04-09,9883.25,9883.25,9883.25,9883.25,9883.25,0.0,0.0,"April 09, 20",0.0
214,BUK100P,2020-04-08,9585.80957,9585.80957,9585.80957,9585.80957,9585.80957,0.0,0.0,"April 08, 20",0.0
215,BUK100P,2020-04-07,9653.290039,9653.290039,9653.290039,9653.290039,9653.290039,0.0,0.0,"April 07, 20",0.0
216,BUK100P,2020-04-06,9461.339844,9461.339844,9461.339844,9461.339844,9461.339844,0.0,0.0,"April 06, 20",0.0
217,BUK100P,2020-04-03,9266.599609,9275.040039,9144.980469,9159.620117,9159.620117,-106.97948999999998,-1.1540000000000001,"April 03, 20",-0.01154
218,BUK100P,2020-04-02,9266.599609,9266.599609,9266.599609,9266.599609,9266.599609,0.0,0.0,"April 02, 20",0.0
219,BUK100P,2020-04-01,9200.320313,9200.320313,9200.320313,9200.320313,9200.320313,0.0,0.0,"April 01, 20",0.0
220,BUK100P,2020-03-31,9598.370117,9598.370117,9598.370117,9598.370117,9598.370117,0.0,0.0,"March 31, 20",0.0
221,BUK100P,2020-03-30,9422.929688,9422.929688,9422.929688,9422.929688,9422.929688,0.0,0.0,"March 30, 20",0.0
222,BUK100P,2020-03-27,9789.179688,9789.179688,9169.599609,9322.139648,9322.139648,-467.04004000000003,-4.771,"March 27, 20",-0.04771
223,BUK100P,2020-03-26,9789.179688,9789.179688,9789.179688,9789.179688,9789.179688,0.0,0.0,"March 26, 20",0.0
224,BUK100P,2020-03-25,9552.389648,9552.389648,9552.389648,9552.389648,9552.389648,0.0,0.0,"March 25, 20",0.0
225,BUK100P,2020-03-24,9094.44043,9094.44043,9094.44043,9094.44043,9094.44043,0.0,0.0,"March 24, 20",0.0
226,BUK100P,2020-03-23,8418.280273,8418.280273,8418.280273,8418.280273,8418.280273,0.0,0.0,"March 23, 20",0.0
227,BUK100P,2020-03-20,8764.849609,9177.019531,8729.030273,8734.530273,8734.530273,-30.319340000000004,-0.34600000000000003,"March 20, 20",-0.00346
228,BUK100P,2020-03-19,8764.849609,8764.849609,8764.849609,8764.849609,8764.849609,0.0,0.0,"March 19, 20",0.0
229,BUK100P,2020-03-18,8630.879883,8630.879883,8630.879883,8630.879883,8630.879883,0.0,0.0,"March 18, 20",0.0
230,BUK100P,2020-03-17,8934.669922,8934.669922,8934.669922,8934.669922,8934.669922,0.0,0.0,"March 17, 20",0.0
231,BUK100P,2020-03-16,8664.860352,8664.860352,8664.860352,8664.860352,8664.860352,0.0,0.0,"March 16, 20",0.0
232,BUK100P,2020-03-13,8969.780273,9640.129883,8928.200195,9016.780273,9016.780273,47.0,0.524,"March 13, 20",0.00524
233,BUK100P,2020-03-12,8969.780273,8969.780273,8969.780273,8969.780273,8969.780273,0.0,0.0,"March 12, 20",0.0
234,BUK100P,2020-03-11,9930.099609,9930.099609,9930.099609,9930.099609,9930.099609,0.0,0.0,"March 11, 20",0.0
235,BUK100P,2020-03-10,10130.280273,10130.280273,10130.280273,10130.280273,10130.280273,0.0,0.0,"March 10, 20",0.0
236,BUK100P,2020-03-09,10153.080078,10153.080078,10153.080078,10153.080078,10153.080078,0.0,0.0,"March 09, 20",0.0
237,BUK100P,2020-03-06,11370.150391,11370.150391,10896.269531,10961.75,10961.75,-408.40039,-3.592,"March 06, 20",-0.03592
238,BUK100P,2020-03-05,11370.150391,11370.150391,11370.150391,11370.150391,11370.150391,0.0,0.0,"March 05, 20",0.0
239,BUK100P,2020-03-04,11522.589844,11522.589844,11522.589844,11522.589844,11522.589844,0.0,0.0,"March 04, 20",0.0
240,BUK100P,2020-03-03,11351.80957,11351.80957,11351.80957,11351.80957,11351.80957,0.0,0.0,"March 03, 20",0.0
241,BUK100P,2020-03-02,11271.230469,11271.230469,11271.230469,11271.230469,11271.230469,0.0,0.0,"March 02, 20",0.0
242,BUK100P,2020-02-28,11516.620117,11516.620117,10944.219727,11114.94043,11114.94043,-401.67969,-3.488,"February 28, 20",-0.03488
243,BUK100P,2020-02-27,11925.580078,11925.959961,11401.05957,11516.620117,11516.620117,-408.95996,-3.429,"February 27, 20",-0.03429
244,BUK100P,2020-02-26,11925.580078,11925.580078,11925.580078,11925.580078,11925.580078,0.0,0.0,"February 26, 20",0.0
245,BUK100P,2020-02-25,11889.44043,11889.44043,11889.44043,11889.44043,11889.44043,0.0,0.0,"February 25, 20",0.0
246,BUK100P,2020-02-24,12107.099609,12107.099609,12107.099609,12107.099609,12107.099609,0.0,0.0,"February 24, 20",0.0
247,BUK100P,2020-02-21,12611.610352,12612.169922,12484.480469,12527.389648,12527.389648,-84.2207,-0.6679999999999999,"February 21, 20",-0.006679999999999999
248,BUK100P,2020-02-20,12611.610352,12611.610352,12611.610352,12611.610352,12611.610352,0.0,0.0,"February 20, 20",0.0
249,BUK100P,2020-02-19,12489.490234,12637.889648,12489.490234,12627.759766,12627.759766,138.26953,1.107,"February 19, 20",0.01107
250,BUK100P,2020-02-18,12592.129883,12592.129883,12456.55957,12484.959961,12484.959961,-107.16991999999999,-0.851,"February 18, 20",-0.00851
251,BUK100P,2020-02-17,12544.379883,12614.950195,12544.379883,12592.129883,12592.129883,47.75,0.381,"February 17, 20",0.00381
252,BUK100P,2020-02-14,12595.549805,12652.419922,12538.919922,12544.379883,12544.379883,-51.16992,-0.406,"February 14, 20",-0.00406
253,BUK100P,2020-02-13,12757.360352,12757.360352,12540.790039,12595.549805,12595.549805,-161.81055,-1.268,"February 13, 20",-0.01268
254,BUK100P,2020-02-12,12717.019531,12776.900391,12700.370117,12757.049805,12757.049805,40.03027,0.315,"February 12, 20",0.00315
255,BUK100P,2020-02-11,12613.290039,12748.669922,12613.290039,12717.980469,12717.980469,104.69043,0.83,"February 11, 20",0.0083
256,BUK100P,2020-02-10,12647.509766,12647.509766,12582.530273,12613.290039,12613.290039,-34.21973,-0.271,"February 10, 20",-0.00271
257,BUK100P,2020-02-07,12719.620117,12719.620117,12604.919922,12647.509766,12647.509766,-72.11035,-0.5670000000000001,"February 07, 20",-0.0056700000000000006
258,BUK100P,2020-02-06,12677.620117,12758.650391,12677.620117,12719.620117,12719.620117,42.0,0.331,"February 06, 20",0.00331
259,BUK100P,2020-02-05,12603.429688,12722.05957,12551.530273,12677.620117,12677.620117,74.19043,0.589,"February 05, 20",0.00589
260,BUK100P,2020-02-04,12428.620117,12608.5,12428.620117,12603.429688,12603.429688,174.80957,1.4069999999999998,"February 04, 20",0.01407
261,BUK100P,2020-02-03,12339.200195,12473.179688,12338.740234,12428.620117,12428.620117,89.41991999999999,0.725,"February 03, 20",0.00725
262,BUK100P,2020-01-31,12505.650391,12527.570313,12330.889648,12339.200195,12339.200195,-166.4502,-1.331,"January 31, 20",-0.013309999999999999
263,BUK100P,2020-01-30,12691.30957,12691.30957,12470.080078,12505.650391,12505.650391,-185.65918,-1.463,"January 30, 20",-0.01463
264,BUK100P,2020-01-29,12680.370117,12732.919922,12645.599609,12691.30957,12691.30957,10.93945,0.086,"January 29, 20",0.00086
265,BUK100P,2020-01-28,12558.990234,12694.580078,12558.990234,12680.370117,12680.370117,121.37988,0.966,"January 28, 20",0.00966
266,BUK100P,2020-01-27,12862.459961,12862.459961,12530.950195,12558.990234,12558.990234,-303.46972999999997,-2.359,"January 27, 20",-0.02359
267,BUK100P,2020-01-24,12716.870117,12950.240234,12713.30957,12862.459961,12862.459961,145.58983999999998,1.145,"January 24, 20",0.01145
268,BUK100P,2020-01-23,12816.950195,12822.339844,12714.290039,12716.870117,12716.870117,-100.08008000000001,-0.7809999999999999,"January 23, 20",-0.007809999999999999
269,BUK100P,2020-01-22,12891.080078,12939.429688,12816.950195,12816.950195,12816.950195,-74.12988,-0.575,"January 22, 20",-0.00575
270,BUK100P,2020-01-21,12960.969727,12963.389648,12793.780273,12891.080078,12891.080078,-69.88965,-0.539,"January 21, 20",-0.00539
271,BUK100P,2020-01-20,13004.80957,13020.379883,12944.780273,12960.969727,12960.969727,-43.83984,-0.337,"January 20, 20",-0.00337
272,BUK100P,2020-01-17,12887.25,13029.660156,12887.25,13004.80957,13004.80957,117.55957,0.912,"January 17, 20",0.00912
273,BUK100P,2020-01-16,12944.320313,12966.919922,12869.540039,12885.759766,12885.759766,-58.56055,-0.452,"January 16, 20",-0.004520000000000001
274,BUK100P,2020-01-15,12923.219727,12946.769531,12893.330078,12944.320313,12944.320313,21.10059,0.163,"January 15, 20",0.0016300000000000002
275,BUK100P,2020-01-14,12892.629883,12959.679688,12857.629883,12923.219727,12923.219727,30.589840000000002,0.237,"January 14, 20",0.00237
276,BUK100P,2020-01-13,12865.709961,12935.330078,12846.179688,12892.629883,12892.629883,26.91992,0.209,"January 13, 20",0.00209
277,BUK100P,2020-01-10,12870.75,12927.080078,12850.830078,12865.709961,12865.709961,-5.04004,-0.039,"January 10, 20",-0.00039
278,BUK100P,2020-01-09,12823.94043,12921.94043,12823.94043,12870.75,12870.75,46.80957,0.365,"January 09, 20",0.00365
279,BUK100P,2020-01-08,12825.549805,12841.110352,12749.370117,12824.19043,12824.19043,-1.35938,-0.011000000000000001,"January 08, 20",-0.00011
280,BUK100P,2020-01-07,12821.009766,12882.990234,12812.110352,12827.80957,12827.80957,6.7998,0.053,"January 07, 20",0.00053
281,BUK100P,2020-01-06,12895.009766,12895.009766,12756.799805,12821.009766,12821.009766,-74.0,-0.574,"January 06, 20",-0.0057399999999999994
282,BUK100P,2020-01-03,12887.839844,12920.389648,12795.429688,12895.009766,12895.009766,7.169919999999999,0.055999999999999994,"January 03, 20",0.00056
283,BUK100P,2020-01-02,12801.900391,12916.589844,12790.370117,12887.839844,12887.839844,85.93945,0.6709999999999999,"January 02, 20",0.00671
284,BUK100P,2019-12-30,12942.169922,12949.169922,12861.469727,12864.509766,12864.509766,-77.66016,-0.6,"December 30, 19",-0.006
285,BUK100P,2019-12-27,12933.889648,12985.969727,12911.860352,12942.169922,12942.169922,8.28027,0.064,"December 27, 19",0.00064
286,BUK100P,2019-12-23,12839.200195,12924.070313,12812.25,12915.860352,12915.860352,76.66016,0.597,"December 23, 19",0.0059700000000000005
287,BUK100P,2019-12-20,12833.240234,12874.429688,12818.759766,12839.200195,12839.200195,5.95996,0.046,"December 20, 19",0.00045999999999999996
288,BUK100P,2019-12-19,12800.969727,12837.870117,12756.209961,12833.240234,12833.240234,32.270509999999994,0.252,"December 19, 19",0.00252
289,BUK100P,2019-12-18,12747.25,12807.929688,12738.469727,12801.94043,12801.94043,54.690430000000006,0.429,"December 18, 19",0.0042899999999999995
290,BUK100P,2019-12-17,12788.889648,12788.889648,12707.080078,12747.25,12747.25,-41.63965,-0.326,"December 17, 19",-0.0032600000000000003
291,BUK100P,2019-12-16,12460.700195,12800.620117,12460.700195,12788.889648,12788.889648,328.18945,2.634,"December 16, 19",0.02634
292,BUK100P,2019-12-13,12353.679688,12590.209961,12254.259766,12460.700195,12460.700195,107.02051000000002,0.866,"December 13, 19",0.00866
293,BUK100P,2019-12-12,12230.379883,12386.450195,12230.379883,12353.679688,12353.679688,123.29981000000001,1.008,"December 12, 19",0.01008
294,BUK100P,2019-12-11,12233.30957,12290.330078,12197.980469,12232.299805,12232.299805,-1.00976,-0.008,"December 11, 19",-8e-05
295,BUK100P,2019-12-10,12255.669922,12256.360352,12101.530273,12233.30957,12233.30957,-22.36035,-0.182,"December 10, 19",-0.00182
296,BUK100P,2019-12-09,12275.549805,12300.929688,12237.650391,12256.230469,12256.230469,-19.31934,-0.157,"December 09, 19",-0.00157
297,BUK100P,2019-12-06,12111.740234,12275.910156,12110.339844,12275.549805,12275.549805,163.80957,1.3519999999999999,"December 06, 19",0.013519999999999999
298,BUK100P,2019-12-05,12111.740234,12111.740234,12111.740234,12111.740234,12111.740234,0.0,0.0,"December 05, 19",0.0
299,BUK100P,2019-12-04,12170.589844,12170.589844,12170.589844,12170.589844,12170.589844,0.0,0.0,"December 04, 19",0.0
300,BUK100P,2019-12-03,12147.950195,12147.950195,12147.950195,12147.950195,12147.950195,0.0,0.0,"December 03, 19",0.0
301,BUK100P,2019-12-02,12347.860352,12347.860352,12347.860352,12347.860352,12347.860352,0.0,0.0,"December 02, 19",0.0
302,BUK100P,2019-11-29,12565.669922,12577.719727,12464.639648,12479.889648,12479.889648,-85.78027,-0.6829999999999999,"November 29, 19",-0.00683
303,BUK100P,2019-11-28,12572.19043,12574.80957,12520.259766,12565.669922,12565.669922,-6.52051,-0.052000000000000005,"November 28, 19",-0.0005200000000000001
304,BUK100P,2019-11-27,12585.639648,12585.639648,12585.639648,12585.639648,12585.639648,0.0,0.0,"November 27, 19",0.0
305,BUK100P,2019-11-26,12558.839844,12558.839844,12558.839844,12558.839844,12558.839844,0.0,0.0,"November 26, 19",0.0
306,BUK100P,2019-11-25,12537.330078,12537.330078,12537.330078,12537.330078,12537.330078,0.0,0.0,"November 25, 19",0.0
307,BUK100P,2019-11-22,12258.360352,12445.610352,12258.360352,12416.94043,12416.94043,158.58008,1.294,"November 22, 19",0.01294
308,BUK100P,2019-11-21,12258.360352,12258.360352,12258.360352,12258.360352,12258.360352,0.0,0.0,"November 21, 19",0.0
309,BUK100P,2019-11-20,12312.150391,12312.150391,12312.150391,12312.150391,12312.150391,0.0,0.0,"November 20, 19",0.0
310,BUK100P,2019-11-19,12401.070313,12401.070313,12401.070313,12401.070313,12401.070313,0.0,0.0,"November 19, 19",0.0
311,BUK100P,2019-11-18,12379.19043,12379.19043,12379.19043,12379.19043,12379.19043,0.0,0.0,"November 18, 19",0.0
312,BUK100P,2019-11-15,12375.620117,12418.839844,12276.669922,12369.900391,12369.900391,-5.71973,-0.046,"November 15, 19",-0.00045999999999999996
313,BUK100P,2019-11-14,12375.620117,12375.620117,12375.620117,12375.620117,12375.620117,0.0,0.0,"November 14, 19",0.0
314,BUK100P,2019-11-13,12466.389648,12466.389648,12466.389648,12466.389648,12466.389648,0.0,0.0,"November 13, 19",0.0
315,BUK100P,2019-11-12,12503.110352,12503.110352,12503.110352,12503.110352,12503.110352,0.0,0.0,"November 12, 19",0.0
316,BUK100P,2019-11-11,12415.589844,12415.589844,12415.589844,12415.589844,12415.589844,0.0,0.0,"November 11, 19",0.0
317,BUK100P,2019-11-08,12538.040039,12539.179688,12460.969727,12476.400391,12476.400391,-61.63965,-0.49200000000000005,"November 08, 19",-0.00492
318,BUK100P,2019-11-07,12538.040039,12538.040039,12538.040039,12538.040039,12538.040039,0.0,0.0,"November 07, 19",0.0
319,BUK100P,2019-11-06,12523.179688,12523.179688,12523.179688,12523.179688,12523.179688,0.0,0.0,"November 06, 19",0.0
320,BUK100P,2019-11-05,12529.55957,12529.55957,12529.55957,12529.55957,12529.55957,0.0,0.0,"November 05, 19",0.0
321,BUK100P,2019-11-04,12485.05957,12485.05957,12485.05957,12485.05957,12485.05957,0.0,0.0,"November 04, 19",0.0
322,BUK100P,2019-11-01,12325.169922,12387.030273,12310.700195,12358.160156,12358.160156,32.99023,0.268,"November 01, 19",0.00268
323,BUK100P,2019-10-31,12435.120117,12436.730469,12283.80957,12325.169922,12325.169922,-109.9502,-0.884,"October 31, 19",-0.00884
324,BUK100P,2019-10-30,12435.120117,12435.120117,12435.120117,12435.120117,12435.120117,0.0,0.0,"October 30, 19",0.0
325,BUK100P,2019-10-29,12440.799805,12440.799805,12440.799805,12440.799805,12440.799805,0.0,0.0,"October 29, 19",0.0
326,BUK100P,2019-10-28,12442.870117,12442.870117,12442.870117,12442.870117,12442.870117,0.0,0.0,"October 28, 19",0.0
327,BUK100P,2019-10-25,12423.700195,12435.80957,12342.910156,12410.589844,12410.589844,-13.11035,-0.106,"October 25, 19",-0.00106
328,BUK100P,2019-10-24,12423.700195,12423.700195,12423.700195,12423.700195,12423.700195,0.0,0.0,"October 24, 19",0.0
329,BUK100P,2019-10-23,12319.509766,12319.509766,12319.509766,12319.509766,12319.509766,0.0,0.0,"October 23, 19",0.0
330,BUK100P,2019-10-22,12237.240234,12237.240234,12237.240234,12237.240234,12237.240234,0.0,0.0,"October 22, 19",0.0
331,BUK100P,2019-10-21,12145.790039,12177.129883,12090.150391,12156.129883,12156.129883,10.339839999999999,0.085,"October 21, 19",0.00085
332,BUK100P,2019-10-18,12206.259766,12206.389648,12121.549805,12145.790039,12145.790039,-60.469730000000006,-0.495,"October 18, 19",-0.00495
333,BUK100P,2019-10-17,12206.259766,12206.259766,12206.259766,12206.259766,12206.259766,0.0,0.0,"October 17, 19",0.0
334,BUK100P,2019-10-16,12164.599609,12164.599609,12164.599609,12164.599609,12164.599609,0.0,0.0,"October 16, 19",0.0
335,BUK100P,2019-10-15,12246.230469,12246.230469,12246.230469,12246.230469,12246.230469,0.0,0.0,"October 15, 19",0.0
336,BUK100P,2019-10-14,12229.759766,12229.759766,12229.759766,12229.759766,12229.759766,0.0,0.0,"October 14, 19",0.0
337,BUK100P,2019-10-11,12207.150391,12295.480469,12116.589844,12277.919922,12277.919922,70.76953,0.58,"October 11, 19",0.0058
338,BUK100P,2019-10-10,12207.150391,12207.150391,12207.150391,12207.150391,12207.150391,0.0,0.0,"October 10, 19",0.0
339,BUK100P,2019-10-09,12157.200195,12157.200195,12157.200195,12157.200195,12157.200195,0.0,0.0,"October 09, 19",0.0
340,BUK100P,2019-10-08,12145.469727,12145.469727,12145.469727,12145.469727,12145.469727,0.0,0.0,"October 08, 19",0.0
341,BUK100P,2019-10-07,12209.200195,12209.200195,12209.200195,12209.200195,12209.200195,0.0,0.0,"October 07, 19",0.0
342,BUK100P,2019-10-04,12010.30957,12140.80957,12009.480469,12128.200195,12128.200195,117.89063,0.982,"October 04, 19",0.00982
343,BUK100P,2019-10-02,12091.820313,12091.820313,12091.820313,12091.820313,12091.820313,0.0,0.0,"October 02, 19",0.0
344,BUK100P,2019-10-01,12595.580078,12609.860352,12475.160156,12490.030273,12490.030273,-105.54981000000001,-0.838,"October 01, 19",-0.00838
345,BUK100P,2019-09-30,12595.580078,12595.580078,12595.580078,12595.580078,12595.580078,0.0,0.0,"September 30, 19",0.0
346,BUK100P,2019-09-27,12482.969727,12625.269531,12482.429688,12596.55957,12596.55957,113.58984,0.91,"September 27, 19",0.0091
347,BUK100P,2019-09-26,12482.969727,12482.969727,12482.969727,12482.969727,12482.969727,0.0,0.0,"September 26, 19",0.0
348,BUK100P,2019-09-25,12360.139648,12360.139648,12360.139648,12360.139648,12360.139648,0.0,0.0,"September 25, 19",0.0
349,BUK100P,2019-09-24,12373.179688,12373.179688,12373.179688,12373.179688,12373.179688,0.0,0.0,"September 24, 19",0.0
350,BUK100P,2019-09-23,12443.860352,12490.0,12360.820313,12436.709961,12436.709961,-7.15039,-0.057,"September 23, 19",-0.00057
351,BUK100P,2019-09-20,12486.94043,12511.730469,12421.870117,12443.860352,12443.860352,-43.08008,-0.345,"September 20, 19",-0.00345
352,BUK100P,2019-09-19,12486.94043,12486.94043,12486.94043,12486.94043,12486.94043,0.0,0.0,"September 19, 19",0.0
353,BUK100P,2019-09-18,12415.19043,12415.19043,12415.19043,12415.19043,12415.19043,0.0,0.0,"September 18, 19",0.0
354,BUK100P,2019-09-17,12414.30957,12414.30957,12414.30957,12414.30957,12414.30957,0.0,0.0,"September 17, 19",0.0
355,BUK100P,2019-09-16,12459.139648,12459.139648,12459.139648,12459.139648,12459.139648,0.0,0.0,"September 16, 19",0.0
356,BUK100P,2019-09-13,12450.929688,12516.400391,12411.919922,12501.269531,12501.269531,50.33984,0.40399999999999997,"September 13, 19",0.00404
357,BUK100P,2019-09-12,12450.929688,12450.929688,12450.929688,12450.929688,12450.929688,0.0,0.0,"September 12, 19",0.0
358,BUK100P,2019-09-11,12442.120117,12442.120117,12442.120117,12442.120117,12442.120117,0.0,0.0,"September 11, 19",0.0
359,BUK100P,2019-09-10,12260.629883,12329.580078,12209.990234,12323.889648,12323.889648,63.259769999999996,0.516,"September 10, 19",0.0051600000000000005
360,BUK100P,2019-09-09,12260.629883,12260.629883,12260.629883,12260.629883,12260.629883,0.0,0.0,"September 09, 19",0.0
361,BUK100P,2019-09-06,12320.959961,12350.849609,12286.339844,12341.969727,12341.969727,21.00977,0.171,"September 06, 19",0.0017100000000000001
362,BUK100P,2019-09-05,12320.959961,12320.959961,12320.959961,12320.959961,12320.959961,0.0,0.0,"September 05, 19",0.0
363,BUK100P,2019-09-04,12400.169922,12400.169922,12400.169922,12400.169922,12400.169922,0.0,0.0,"September 04, 19",0.0
364,BUK100P,2019-09-03,12314.969727,12314.969727,12314.969727,12314.969727,12314.969727,0.0,0.0,"September 03, 19",0.0
365,BUK100P,2019-09-02,12357.620117,12357.620117,12357.620117,12357.620117,12357.620117,0.0,0.0,"September 02, 19",0.0
366,BUK100P,2019-08-30,12178.759766,12275.44043,12171.709961,12189.360352,12189.360352,10.600589999999999,0.087,"August 30, 19",0.0008699999999999999
367,BUK100P,2019-08-29,12178.759766,12178.759766,12178.759766,12178.759766,12178.759766,0.0,0.0,"August 29, 19",0.0
368,BUK100P,2019-08-28,12085.799805,12085.799805,12085.799805,12085.799805,12085.799805,0.0,0.0,"August 28, 19",0.0
369,BUK100P,2019-08-27,12009.509766,12009.509766,12009.509766,12009.509766,12009.509766,0.0,0.0,"August 27, 19",0.0
370,BUK100P,2019-08-26,12054.799805,12054.799805,12054.799805,12054.799805,12054.799805,0.0,0.0,"August 26, 19",0.0
371,BUK100P,2019-08-23,12062.0,12185.089844,12038.480469,12054.799805,12054.799805,-7.200189999999999,-0.06,"August 23, 19",-0.0006
372,BUK100P,2019-08-22,12062.0,12062.0,12062.0,12062.0,12062.0,0.0,0.0,"August 22, 19",0.0
373,BUK100P,2019-08-21,12202.599609,12202.599609,12202.599609,12202.599609,12202.599609,0.0,0.0,"August 21, 19",0.0
374,BUK100P,2019-08-20,12071.700195,12071.700195,12071.700195,12071.700195,12071.700195,0.0,0.0,"August 20, 19",0.0
375,BUK100P,2019-08-19,12196.360352,12196.360352,12196.360352,12196.360352,12196.360352,0.0,0.0,"August 19, 19",0.0
376,BUK100P,2019-08-16,11966.009766,12125.44043,11966.009766,12063.009766,12063.009766,97.0,0.8109999999999999,"August 16, 19",0.00811
377,BUK100P,2019-08-15,11966.009766,11966.009766,11966.009766,11966.009766,11966.009766,0.0,0.0,"August 15, 19",0.0
378,BUK100P,2019-08-14,12081.910156,12081.910156,12081.910156,12081.910156,12081.910156,0.0,0.0,"August 14, 19",0.0
379,BUK100P,2019-08-13,12297.700195,12297.700195,12297.700195,12297.700195,12297.700195,0.0,0.0,"August 13, 19",0.0
380,BUK100P,2019-08-12,12271.700195,12376.660156,12216.5,12264.700195,12264.700195,-7.0,-0.057,"August 12, 19",-0.00057
381,BUK100P,2019-08-09,12317.570313,12366.75,12267.740234,12271.700195,12271.700195,-45.87012,-0.37200000000000005,"August 09, 19",-0.00372
382,BUK100P,2019-08-08,12317.570313,12317.570313,12317.570313,12317.570313,12317.570313,0.0,0.0,"August 08, 19",0.0
383,BUK100P,2019-08-07,12195.540039,12195.540039,12195.540039,12195.540039,12195.540039,0.0,0.0,"August 07, 19",0.0
384,BUK100P,2019-08-06,12161.360352,12161.360352,12161.360352,12161.360352,12161.360352,0.0,0.0,"August 06, 19",0.0
385,BUK100P,2019-08-05,12241.929688,12241.929688,12241.929688,12241.929688,12241.929688,0.0,0.0,"August 05, 19",0.0
386,BUK100P,2019-08-02,12850.349609,12852.519531,12539.990234,12550.780273,12550.780273,-299.56934,-2.331,"August 02, 19",-0.02331
387,BUK100P,2019-08-01,12850.349609,12850.349609,12850.349609,12850.349609,12850.349609,0.0,0.0,"August 01, 19",0.0
388,BUK100P,2019-07-31,12882.769531,12882.769531,12882.769531,12882.769531,12882.769531,0.0,0.0,"July 31, 19",0.0
389,BUK100P,2019-07-30,12980.179688,12980.179688,12980.179688,12980.179688,12980.179688,0.0,0.0,"July 30, 19",0.0
390,BUK100P,2019-07-29,13050.55957,13050.55957,13050.55957,13050.55957,13050.55957,0.0,0.0,"July 29, 19",0.0
391,BUK100P,2019-07-26,12711.589844,12801.110352,12692.580078,12800.80957,12800.80957,89.21973,0.7020000000000001,"July 26, 19",0.00702
392,BUK100P,2019-07-25,12711.589844,12711.589844,12711.589844,12711.589844,12711.589844,0.0,0.0,"July 25, 19",0.0
393,BUK100P,2019-07-24,12728.610352,12728.610352,12728.610352,12728.610352,12728.610352,0.0,0.0,"July 24, 19",0.0
394,BUK100P,2019-07-23,12830.200195,12830.200195,12830.200195,12830.200195,12830.200195,0.0,0.0,"July 23, 19",0.0
395,BUK100P,2019-07-22,12725.660156,12797.240234,12702.269531,12733.69043,12733.69043,8.03027,0.063,"July 22, 19",0.00063
396,BUK100P,2019-07-19,12703.980469,12792.169922,12672.669922,12726.05957,12726.05957,22.0791,0.174,"July 19, 19",0.0017399999999999998
397,BUK100P,2019-07-18,12703.980469,12703.980469,12703.980469,12703.980469,12703.980469,0.0,0.0,"July 18, 19",0.0
398,BUK100P,2019-07-17,12767.179688,12767.179688,12767.179688,12767.179688,12767.179688,0.0,0.0,"July 17, 19",0.0
399,BUK100P,2019-07-16,12843.55957,12843.55957,12843.55957,12843.55957,12843.55957,0.0,0.0,"July 16, 19",0.0
400,BUK100P,2019-07-15,12784.549805,12784.549805,12784.549805,12784.549805,12784.549805,0.0,0.0,"July 15, 19",0.0
401,BUK100P,2019-07-12,12737.570313,12777.080078,12704.769531,12717.549805,12717.549805,-20.02051,-0.157,"July 12, 19",-0.00157
402,BUK100P,2019-07-11,12737.570313,12737.570313,12737.570313,12737.570313,12737.570313,0.0,0.0,"July 11, 19",0.0
403,BUK100P,2019-07-10,12772.580078,12772.580078,12772.580078,12772.580078,12772.580078,0.0,0.0,"July 10, 19",0.0
404,BUK100P,2019-07-09,12781.5,12781.5,12781.5,12781.5,12781.5,0.0,0.0,"July 09, 19",0.0
405,BUK100P,2019-07-08,12809.219727,12809.219727,12809.219727,12809.219727,12809.219727,0.0,0.0,"July 08, 19",0.0
406,BUK100P,2019-07-05,12889.339844,12889.339844,12787.709961,12806.200195,12806.200195,-83.13965,-0.645,"July 05, 19",-0.00645
407,BUK100P,2019-07-04,12902.80957,12923.05957,12888.669922,12889.339844,12889.339844,-13.469729999999998,-0.10400000000000001,"July 04, 19",-0.0010400000000000001
408,BUK100P,2019-07-03,12825.660156,12922.610352,12821.410156,12905.570313,12905.570313,79.91016,0.623,"July 03, 19",0.006229999999999999
409,BUK100P,2019-07-02,12825.660156,12825.660156,12825.660156,12825.660156,12825.660156,0.0,0.0,"July 02, 19",0.0
410,BUK100P,2019-07-01,12609.349609,12769.870117,12609.349609,12721.0,12721.0,111.65038999999999,0.885,"July 01, 19",0.00885
411,BUK100P,2019-06-28,12556.790039,12611.299805,12546.570313,12609.349609,12609.349609,52.559569999999994,0.419,"June 28, 19",0.00419
412,BUK100P,2019-06-27,12556.790039,12556.790039,12556.790039,12556.790039,12556.790039,0.0,0.0,"June 27, 19",0.0
413,BUK100P,2019-06-26,12595.099609,12611.879883,12565.040039,12583.5,12583.5,-11.59961,-0.092,"June 26, 19",-0.0009199999999999999
414,BUK100P,2019-06-25,12595.099609,12595.099609,12595.099609,12595.099609,12595.099609,0.0,0.0,"June 25, 19",0.0
415,BUK100P,2019-06-24,12572.169922,12572.169922,12572.169922,12572.169922,12572.169922,0.0,0.0,"June 24, 19",0.0
416,BUK100P,2019-06-21,12609.700195,12646.169922,12524.169922,12524.169922,12524.169922,-85.53027,-0.6779999999999999,"June 21, 19",-0.00678
417,BUK100P,2019-06-20,12609.700195,12609.700195,12609.700195,12609.700195,12609.700195,0.0,0.0,"June 20, 19",0.0
