,Index_Name,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
296,BSESN,2019-12-06,40952.128906,40952.128906,40337.53125,40445.148438,40445.148438,33100.0,33100.0,-506.98047,-1.238,40578.26953,"December 06, 19",-0.01238
297,BSESN,2019-12-05,40988.140625,41002.410156,40720.171875,40779.589844,40779.589844,33000.0,33000.0,-208.55078,-0.509,40834.05729,"December 05, 19",-0.00509
298,BSESN,2019-12-04,40606.011719,40886.871094,40475.828125,40850.289063,40850.289063,44500.0,44500.0,244.27734,0.602,40737.66276,"December 04, 19",0.00602
299,BSESN,2019-12-03,40852.609375,40885.03125,40554.039063,40675.449219,40675.449219,33700.0,33700.0,-177.16016,-0.434,40704.83984,"December 03, 19",-0.00434
300,BSESN,2019-12-02,41072.941406,41093.988281,40707.628906,40802.171875,40802.171875,39800.0,39800.0,-270.76953,-0.659,40867.92969,"December 02, 19",-0.00659
301,BSESN,2019-11-29,41138.261719,41143.21875,40664.179688,40793.808594,40793.808594,46700.0,46700.0,-344.45313,-0.8370000000000001,40867.06901,"November 29, 19",-0.00837
302,BSESN,2019-11-28,41161.539063,41163.789063,40996.078125,41130.171875,41130.171875,30900.0,30900.0,-31.36719,-0.076,41096.67969,"November 28, 19",-0.0007599999999999999
303,BSESN,2019-11-27,40979.390625,41075.761719,40848.699219,41020.609375,41020.609375,32400.0,32400.0,41.21875,0.10099999999999999,40981.6901,"November 27, 19",0.00101
304,BSESN,2019-11-26,41022.851563,41120.28125,40710.199219,40821.300781,40821.300781,32800.0,32800.0,-201.55078,-0.491,40883.92708,"November 26, 19",-0.00491
305,BSESN,2019-11-25,40439.660156,40931.710938,40393.898438,40889.230469,40889.230469,28600.0,28600.0,449.57031,1.112,40738.27995,"November 25, 19",0.01112
306,BSESN,2019-11-22,40653.171875,40653.171875,40276.828125,40359.410156,40359.410156,21700.0,21700.0,-293.76172,-0.723,40429.80339,"November 22, 19",-0.0072299999999999994
307,BSESN,2019-11-21,40737.308594,40744.851563,40534.121094,40575.171875,40575.171875,21800.0,21800.0,-162.13672,-0.39799999999999996,40618.04818,"November 21, 19",-0.00398
308,BSESN,2019-11-20,40729.800781,40816.378906,40575.960938,40651.640625,40651.640625,32300.0,32300.0,-78.16016,-0.192,40681.32682,"November 20, 19",-0.0019199999999999998
309,BSESN,2019-11-19,40455.359375,40544.128906,40290.210938,40469.699219,40469.699219,39100.0,39100.0,14.33984,0.035,40434.67969,"November 19, 19",0.00035
310,BSESN,2019-11-18,40431.078125,40542.398438,40221.96875,40284.191406,40284.191406,28700.0,28700.0,-146.88672,-0.363,40349.51953,"November 18, 19",-0.0036299999999999995
311,BSESN,2019-11-15,40408.199219,40650.058594,40308.089844,40356.691406,40356.691406,25800.0,25800.0,-51.50781,-0.127,40438.27995,"November 15, 19",-0.0012699999999999999
312,BSESN,2019-11-14,40178.929688,40348.609375,40026.988281,40286.480469,40286.480469,27800.0,27800.0,107.55078,0.268,40220.69271,"November 14, 19",0.00268
313,BSESN,2019-11-13,40346.429688,40447.171875,40061.230469,40116.058594,40116.058594,37700.0,37700.0,-230.37109,-0.5710000000000001,40208.15365,"November 13, 19",-0.00571
314,BSESN,2019-11-11,40316.5,40417.441406,40150.96875,40345.078125,40345.078125,29500.0,29500.0,28.57813,0.071,40304.49609,"November 11, 19",0.0007099999999999999
315,BSESN,2019-11-08,40630.558594,40749.328125,40263.941406,40323.609375,40323.609375,42600.0,42600.0,-306.94922,-0.755,40445.6263,"November 08, 19",-0.00755
316,BSESN,2019-11-07,40625.640625,40688.269531,40421.070313,40653.738281,40653.738281,30200.0,30200.0,28.09766,0.069,40587.69271,"November 07, 19",0.0006900000000000001
317,BSESN,2019-11-06,40311.851563,40606.910156,40037.53125,40469.78125,40469.78125,37700.0,37700.0,157.92969,0.392,40371.40755,"November 06, 19",0.00392
318,BSESN,2019-11-05,40445.671875,40466.550781,40053.550781,40248.230469,40248.230469,45400.0,45400.0,-197.44141,-0.488,40256.11068,"November 05, 19",-0.00488
319,BSESN,2019-11-04,40293.851563,40483.210938,40186.289063,40301.960938,40301.960938,62600.0,62600.0,8.10938,0.02,40323.82031,"November 04, 19",0.0002
320,BSESN,2019-11-01,40196.070313,40283.300781,40014.230469,40165.03125,40165.03125,57000.0,57000.0,-31.03906,-0.077,40154.1875,"November 01, 19",-0.0007700000000000001
321,BSESN,2019-10-31,40211.988281,40392.21875,40054.890625,40129.050781,40129.050781,87900.0,87900.0,-82.9375,-0.20600000000000002,40192.05339,"October 31, 19",-0.00206
322,BSESN,2019-10-30,40055.628906,40178.121094,39805.109375,40051.871094,40051.871094,37200.0,37200.0,-3.75781,-0.009000000000000001,40011.70052,"October 30, 19",-9e-05
323,BSESN,2019-10-29,39293.488281,39917.011719,39254.121094,39831.839844,39831.839844,50500.0,50500.0,538.35156,1.37,39667.65755,"October 29, 19",0.0137
324,BSESN,2019-10-25,39201.671875,39241.609375,38718.269531,39058.058594,39058.058594,48600.0,48600.0,-143.61328,-0.366,39005.97917,"October 25, 19",-0.00366
325,BSESN,2019-10-24,39223.011719,39327.148438,38840.761719,39020.390625,39020.390625,36600.0,36600.0,-202.62109,-0.517,39062.76693,"October 24, 19",-0.00517
326,BSESN,2019-10-23,39063.839844,39196.671875,38866.078125,39058.828125,39058.828125,41000.0,41000.0,-5.01172,-0.013000000000000001,39040.52604,"October 23, 19",-0.00013000000000000002
327,BSESN,2019-10-22,39233.398438,39426.46875,38924.851563,38963.839844,38963.839844,54500.0,54500.0,-269.55859,-0.687,39105.05339,"October 22, 19",-0.00687
328,BSESN,2019-10-18,39087.828125,39361.058594,38963.601563,39298.378906,39298.378906,42400.0,42400.0,210.55078,0.539,39207.67969,"October 18, 19",0.00539
329,BSESN,2019-10-17,38647.441406,39104.691406,38557.429688,39052.058594,39052.058594,47100.0,47100.0,404.61719,1.047,38904.72656,"October 17, 19",0.01047
330,BSESN,2019-10-16,38637.050781,38666.378906,38416.671875,38598.988281,38598.988281,27500.0,27500.0,-38.0625,-0.099,38560.67969,"October 16, 19",-0.00099
331,BSESN,2019-10-15,38316.488281,38635.191406,38238.269531,38506.089844,38506.089844,26200.0,26200.0,189.60156,0.495,38459.85026,"October 15, 19",0.00495
332,BSESN,2019-10-14,38208.238281,38513.691406,38066.128906,38214.46875,38214.46875,28500.0,28500.0,6.23047,0.016,38264.76302,"October 14, 19",0.00016
333,BSESN,2019-10-11,37994.480469,38345.410156,37737.851563,38127.078125,38127.078125,39400.0,39400.0,132.59766,0.349,38070.11328,"October 11, 19",0.00349
334,BSESN,2019-10-10,38130.230469,38130.230469,37802.929688,37880.398438,37880.398438,27300.0,27300.0,-249.83203,-0.655,37937.85287,"October 10, 19",-0.00655
335,BSESN,2019-10-09,37628.050781,38209.839844,37415.828125,38177.949219,38177.949219,36400.0,36400.0,549.89844,1.4609999999999999,37934.53906,"October 09, 19",0.01461
336,BSESN,2019-10-07,37853.800781,37919.46875,37480.53125,37531.980469,37531.980469,40400.0,40400.0,-321.82031,-0.85,37643.99349,"October 07, 19",-0.0085
337,BSESN,2019-10-04,38401.488281,38403.539063,37633.359375,37673.308594,37673.308594,52900.0,52900.0,-728.17969,-1.896,37903.40234,"October 04, 19",-0.01896
338,BSESN,2019-10-03,38137.871094,38310.929688,37957.558594,38106.871094,38106.871094,59200.0,59200.0,-31.0,-0.081,38125.11979,"October 03, 19",-0.00081
339,BSESN,2019-10-01,38813.480469,38923.78125,37929.890625,38305.410156,38305.410156,75400.0,75400.0,-508.07031,-1.3090000000000002,38386.36068,"October 01, 19",-0.013090000000000001
